city_development_index,gender,relevent_experience,enrolled_university,education_level,experience,training_hours,target
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,12,0
0.91,Male,Has relevent experience,no_enrollment,Graduate,8,32,0
0.624,Male,Has relevent experience,no_enrollment,Graduate,13,42,1
0.897,Male,Has relevent experience,no_enrollment,Graduate,12,6,0
0.91,Male,No relevent experience,no_enrollment,High School,2,35,0
0.624,Male,Has relevent experience,no_enrollment,Graduate,19,117,0
0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,20,52,1
0.939,Male,Has relevent experience,no_enrollment,Graduate,11,6,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,14,80,0
0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,10,74,0
0.89,Male,Has relevent experience,Full time course,Graduate,6,28,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,18,81,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,13,190,0
0.91,Male,Has relevent experience,no_enrollment,Graduate,20,68,1
0.92,Male,Has relevent experience,no_enrollment,Graduate,6,6,1
0.899,Male,Has relevent experience,no_enrollment,Graduate,16,30,0
0.804,Male,Has relevent experience,no_enrollment,Graduate,10,85,0
0.92,Female,No relevent experience,no_enrollment,Graduate,5,6,0
0.624,Male,No relevent experience,Full time course,High School,2,51,1
0.802,Male,Has relevent experience,no_enrollment,Graduate,11,26,0
0.624,Male,No relevent experience,no_enrollment,High School,1,69,1
0.91,Male,Has relevent experience,no_enrollment,Graduate,7,4,0
0.926,Male,Has relevent experience,no_enrollment,Graduate,12,22,0
0.887,Male,Has relevent experience,no_enrollment,High School,20,83,1
0.92,Male,No relevent experience,Full time course,Graduate,1,77,0
0.92,Female,Has relevent experience,no_enrollment,Masters,15,106,0
0.91,Male,Has relevent experience,no_enrollment,High School,9,50,0
0.555,Male,Has relevent experience,no_enrollment,Graduate,4,27,1
0.926,Male,No relevent experience,Full time course,Graduate,2,165,0
0.8270000000000001,Male,No relevent experience,Full time course,Graduate,2,20,0
0.924,Male,Has relevent experience,no_enrollment,Graduate,5,288,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,34,0
0.91,Male,Has relevent experience,no_enrollment,Graduate,20,7,0
0.764,Male,Has relevent experience,no_enrollment,Graduate,4,78,1
0.92,Female,Has relevent experience,no_enrollment,Masters,15,15,1
0.698,Male,Has relevent experience,no_enrollment,Graduate,7,139,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,8,0
0.92,Male,Has relevent experience,no_enrollment,Phd,20,80,0
0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,10,33,0
0.949,Female,Has relevent experience,no_enrollment,Masters,6,3,0
0.92,Male,No relevent experience,no_enrollment,Graduate,12,336,0
0.92,Female,No relevent experience,Full time course,High School,5,30,0
0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,8,50,0
0.698,Female,No relevent experience,Full time course,Graduate,2,42,0
0.848,Male,No relevent experience,no_enrollment,Masters,12,17,1
0.92,Male,Has relevent experience,no_enrollment,Graduate,10,46,1
0.55,Male,No relevent experience,Full time course,High School,3,19,0
0.926,Male,Has relevent experience,no_enrollment,Graduate,20,4,0
0.926,Other,No relevent experience,no_enrollment,Masters,7,48,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,11,4,0
0.767,Male,No relevent experience,Full time course,High School,1,80,0
0.804,Male,Has relevent experience,no_enrollment,Graduate,13,72,0
0.804,Male,No relevent experience,no_enrollment,Primary School,1,11,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,4,89,0
0.624,Male,Has relevent experience,no_enrollment,Graduate,1,112,0
0.926,Male,No relevent experience,Full time course,High School,6,264,0
0.89,Male,No relevent experience,Full time course,Graduate,5,19,0
0.926,Male,Has relevent experience,no_enrollment,Graduate,9,122,0
0.925,Male,Has relevent experience,no_enrollment,Graduate,8,34,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,10,10,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,3,22,1
0.754,Male,No relevent experience,Full time course,Masters,14,10,1
0.789,Male,No relevent experience,Full time course,Graduate,4,80,0
0.91,Female,No relevent experience,Full time course,High School,1,94,0
0.804,Male,Has relevent experience,no_enrollment,Masters,13,166,0
0.91,Male,Has relevent experience,no_enrollment,Graduate,16,24,0
0.926,Male,No relevent experience,no_enrollment,High School,6,182,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,218,0
0.91,Male,Has relevent experience,no_enrollment,Graduate,12,50,0
0.92,Male,No relevent experience,Part time course,Graduate,4,57,0
0.866,Male,Has relevent experience,Full time course,Masters,13,19,0
0.91,Female,Has relevent experience,no_enrollment,Graduate,20,166,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,18,13,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,17,4,0
0.698,Male,No relevent experience,Full time course,High School,5,46,0
0.698,Male,Has relevent experience,no_enrollment,Graduate,5,112,1
0.92,Male,Has relevent experience,Full time course,Graduate,7,26,0
0.92,Female,No relevent experience,no_enrollment,Graduate,3,108,1
0.92,Male,Has relevent experience,no_enrollment,Graduate,14,70,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,3,89,0
0.91,Male,Has relevent experience,no_enrollment,Masters,14,88,0
0.91,Male,No relevent experience,Part time course,Graduate,2,37,0
0.7959999999999999,Male,Has relevent experience,no_enrollment,Masters,11,26,0
0.887,Male,Has relevent experience,Full time course,High School,13,49,0
0.924,Male,Has relevent experience,Part time course,Graduate,7,94,0
0.926,Male,No relevent experience,Full time course,High School,2,11,0
0.91,Male,Has relevent experience,no_enrollment,Masters,20,196,0
0.926,Male,No relevent experience,Full time course,Graduate,4,44,0
0.855,Male,Has relevent experience,no_enrollment,Masters,13,46,0
0.92,Male,Has relevent experience,Part time course,Graduate,7,47,1
0.91,Male,Has relevent experience,no_enrollment,Graduate,20,7,0
0.624,Female,Has relevent experience,no_enrollment,Graduate,8,220,1
0.92,Male,No relevent experience,Full time course,Graduate,1,17,0
0.743,Male,No relevent experience,no_enrollment,Masters,5,79,0
0.926,Male,Has relevent experience,no_enrollment,High School,11,120,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,50,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,16,54,0
0.84,Male,Has relevent experience,no_enrollment,Masters,10,69,0
0.949,Male,No relevent experience,no_enrollment,Graduate,3,43,0
0.926,Male,Has relevent experience,no_enrollment,Masters,14,117,0
0.939,Male,Has relevent experience,no_enrollment,Graduate,20,32,1
0.624,Male,No relevent experience,Full time course,Masters,3,80,1
0.92,Male,Has relevent experience,no_enrollment,Masters,5,60,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,6,70,0
0.92,Male,No relevent experience,no_enrollment,Graduate,20,16,0
0.91,Other,Has relevent experience,no_enrollment,Masters,10,105,0
0.91,Male,Has relevent experience,no_enrollment,Graduate,20,300,0
0.624,Male,No relevent experience,Full time course,Graduate,4,28,0
0.624,Male,No relevent experience,no_enrollment,Graduate,4,74,1
0.92,Female,Has relevent experience,no_enrollment,Masters,3,100,1
0.92,Male,No relevent experience,Full time course,Graduate,7,45,1
0.92,Male,Has relevent experience,no_enrollment,Graduate,10,67,0
0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,14,39,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,16,106,0
0.924,Male,Has relevent experience,no_enrollment,Graduate,16,78,0
0.92,Male,No relevent experience,Full time course,Graduate,2,15,1
0.884,Male,No relevent experience,Full time course,Graduate,3,11,1
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,28,0
0.754,Male,Has relevent experience,no_enrollment,Masters,19,74,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,218,0
0.924,Male,Has relevent experience,no_enrollment,Graduate,20,15,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,19,25,0
0.92,Male,Has relevent experience,no_enrollment,High School,15,23,0
0.647,Female,No relevent experience,Full time course,Graduate,2,55,0
0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,17,78,0
0.884,Male,Has relevent experience,Full time course,High School,8,74,0
0.624,Male,Has relevent experience,no_enrollment,Graduate,1,122,1
0.895,Male,Has relevent experience,no_enrollment,Phd,20,22,0
0.624,Male,Has relevent experience,no_enrollment,Masters,16,143,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,6,22,0
0.897,Male,Has relevent experience,Full time course,Graduate,4,50,0
0.91,Male,Has relevent experience,no_enrollment,Graduate,20,280,1
0.8959999999999999,Male,Has relevent experience,no_enrollment,High School,14,14,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,2,18,0
0.624,Male,No relevent experience,Full time course,Graduate,1,70,1
0.647,Male,No relevent experience,Full time course,Graduate,2,30,1
0.92,Male,Has relevent experience,no_enrollment,Masters,9,174,0
0.794,Male,No relevent experience,no_enrollment,Graduate,1,55,0
0.92,Female,Has relevent experience,no_enrollment,Masters,19,80,0
0.926,Male,Has relevent experience,no_enrollment,High School,16,66,0
0.698,Male,Has relevent experience,no_enrollment,Graduate,4,80,1
0.743,Male,Has relevent experience,no_enrollment,Masters,12,26,0
0.923,Male,Has relevent experience,no_enrollment,Masters,19,37,0
0.92,Male,No relevent experience,Full time course,High School,5,212,0
0.698,Male,Has relevent experience,Full time course,Masters,3,45,0
0.624,Male,Has relevent experience,no_enrollment,Graduate,7,78,1
0.624,Male,No relevent experience,no_enrollment,Graduate,1,29,0
0.926,Male,Has relevent experience,no_enrollment,Graduate,9,77,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,14,22,0
0.913,Male,Has relevent experience,no_enrollment,Graduate,15,15,0
0.624,Female,Has relevent experience,no_enrollment,Graduate,9,36,1
0.926,Male,No relevent experience,Full time course,High School,6,102,1
0.624,Male,Has relevent experience,no_enrollment,Graduate,5,15,1
0.92,Female,Has relevent experience,no_enrollment,Masters,1,73,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,17,23,0
0.92,Male,Has relevent experience,no_enrollment,Masters,20,55,0
0.91,Male,Has relevent experience,Full time course,Graduate,9,55,1
0.913,Male,Has relevent experience,no_enrollment,Graduate,20,18,0
0.698,Male,Has relevent experience,no_enrollment,Graduate,8,62,0
0.624,Male,Has relevent experience,Full time course,Graduate,4,109,1
0.915,Male,Has relevent experience,no_enrollment,Masters,16,60,0
0.855,Male,Has relevent experience,Part time course,Graduate,6,98,0
0.754,Male,Has relevent experience,no_enrollment,Graduate,20,82,0
0.926,Male,Has relevent experience,no_enrollment,Masters,3,19,0
0.624,Male,No relevent experience,no_enrollment,Graduate,4,102,1
0.92,Male,Has relevent experience,no_enrollment,Graduate,10,23,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,110,1
0.8270000000000001,Male,No relevent experience,Full time course,High School,14,7,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,16,17,1
0.855,Male,No relevent experience,Full time course,High School,2,7,0
0.624,Male,Has relevent experience,no_enrollment,Graduate,16,103,1
0.804,Male,Has relevent experience,Full time course,High School,5,79,0
0.855,Female,Has relevent experience,Part time course,Graduate,5,48,0
0.91,Male,Has relevent experience,no_enrollment,Graduate,7,99,0
0.939,Male,Has relevent experience,no_enrollment,Graduate,20,9,0
0.91,Male,Has relevent experience,no_enrollment,Graduate,16,52,0
0.887,Male,Has relevent experience,no_enrollment,Graduate,20,13,0
0.624,Male,Has relevent experience,no_enrollment,Graduate,10,24,0
0.897,Male,No relevent experience,Full time course,Graduate,7,90,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,174,0
0.91,Male,Has relevent experience,no_enrollment,Graduate,17,54,0
0.866,Male,Has relevent experience,Full time course,Graduate,9,44,0
0.926,Male,Has relevent experience,no_enrollment,Graduate,15,21,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,11,30,1
0.878,Male,No relevent experience,no_enrollment,Primary School,3,88,0
0.92,Female,No relevent experience,Full time course,Graduate,2,21,1
0.624,Male,Has relevent experience,no_enrollment,Graduate,5,102,1
0.924,Male,Has relevent experience,no_enrollment,Masters,19,70,0
0.624,Female,Has relevent experience,no_enrollment,Graduate,3,114,1
0.624,Male,No relevent experience,no_enrollment,Graduate,3,64,1
0.91,Male,No relevent experience,no_enrollment,High School,20,89,0
0.92,Female,Has relevent experience,no_enrollment,Graduate,10,20,1
0.624,Male,Has relevent experience,no_enrollment,Graduate,2,16,0
0.923,Male,Has relevent experience,no_enrollment,Masters,9,170,0
0.913,Female,Has relevent experience,no_enrollment,Graduate,20,9,0
0.624,Male,No relevent experience,Full time course,Graduate,3,38,1
0.848,Male,Has relevent experience,no_enrollment,Masters,18,17,1
0.92,Male,Has relevent experience,no_enrollment,Masters,16,58,0
0.89,Male,No relevent experience,Part time course,Graduate,3,24,0
0.926,Male,Has relevent experience,no_enrollment,Phd,16,28,0
0.91,Female,Has relevent experience,no_enrollment,Masters,8,74,0
0.4479999999999999,Male,No relevent experience,no_enrollment,Graduate,1,73,1
0.6659999999999999,Male,Has relevent experience,no_enrollment,Masters,16,160,0
0.624,Male,Has relevent experience,no_enrollment,Masters,7,26,0
0.624,Male,Has relevent experience,Full time course,Graduate,7,3,1
0.624,Male,Has relevent experience,no_enrollment,Graduate,6,17,1
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,20,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,16,17,1
0.92,Male,Has relevent experience,no_enrollment,Masters,5,60,0
0.802,Male,No relevent experience,Full time course,Graduate,6,40,0
0.624,Male,Has relevent experience,no_enrollment,Graduate,3,65,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,9,1
0.804,Male,Has relevent experience,no_enrollment,Graduate,7,18,1
0.897,Male,No relevent experience,no_enrollment,Graduate,17,51,0
0.624,Male,No relevent experience,Full time course,Graduate,3,18,1
0.92,Female,Has relevent experience,Part time course,Graduate,14,39,0
0.92,Male,No relevent experience,no_enrollment,Graduate,19,64,1
0.624,Male,No relevent experience,Full time course,Masters,6,15,1
0.926,Other,No relevent experience,no_enrollment,Graduate,11,139,0
0.884,Male,Has relevent experience,no_enrollment,Phd,20,58,0
0.91,Male,No relevent experience,no_enrollment,High School,3,147,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,15,242,0
0.92,Female,Has relevent experience,no_enrollment,Graduate,2,124,0
0.866,Male,Has relevent experience,no_enrollment,Masters,7,72,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,20,47,0
0.925,Female,Has relevent experience,no_enrollment,Graduate,10,162,1
0.8270000000000001,Male,Has relevent experience,no_enrollment,Phd,20,96,0
0.92,Male,Has relevent experience,no_enrollment,Masters,20,258,1
0.92,Male,Has relevent experience,no_enrollment,Graduate,16,12,0
0.754,Male,Has relevent experience,no_enrollment,Masters,10,47,0
0.926,Male,No relevent experience,Full time course,Graduate,8,31,0
0.897,Male,Has relevent experience,no_enrollment,Masters,7,24,1
0.92,Male,Has relevent experience,Part time course,Graduate,20,44,1
0.836,Other,No relevent experience,no_enrollment,Primary School,1,8,0
0.92,Male,No relevent experience,no_enrollment,Graduate,5,5,0
0.926,Male,No relevent experience,Full time course,Masters,8,134,0
0.92,Male,Has relevent experience,no_enrollment,Graduate,13,19,0
0.884,Male,Has relevent experience,no_enrollment,Graduate,4,11,0
0.92,Female,No relevent experience,no_enrollment,Masters,20,72,0
0.899,Male,Has relevent experience,no_enrollment,Graduate,20,81,0
0.926,Male,Has relevent experience,no_enrollment,Masters,13,52,0
